id,url,snippet,source,headline,date,desk,section,type,word_count,locations,subjects
5b30784b068401528a2b6796,https://www.nytimes.com/2018/06/22/lens/coming-out-video-china.html,"Mengwen Cao, a queer Chinese photographer, watched on FaceTime as her parents viewed her video letter coming out to them.",The New York Times,Coming Out to My Parents in China by Video,2018-06-22,Photo,Lens,News,367,['China'],"['Homosexuality and Bisexuality', 'Parenting']"
5b3ccca4068401528a2b9a6c,https://www.nytimes.com/2018/07/04/business/australia-china-rio-tinto-stern-hu.html,"Stern Hu, who worked for Rio Tinto, was convicted of corruption and jailed in 2010. But many of the tensions that framed his trial have not gone away.",The New York Times,China Frees Australian Executive at Center of Diplomatic Dispute,2018-07-04,Business,Business Day,News,460,"['China', 'Australia']","['Prisons and Prisoners', 'Mines and Mining', 'Courts and the Judiciary', 'International Relations']"
5b443f4b068401528a2bc1e3,https://www.nytimes.com/2018/07/10/world/asia/china-liu-xia-released.html,"Ms. Liu’s release from house arrest came almost a year after her husband, the democracy advocate Liu Xiaobo, died while in prison.",The New York Times,"Liu Xia, Detained Widow of Nobel Peace Laureate, Leaves China",2018-07-10,Foreign,World,News,576,"['China', 'Germany']","['Political Prisoners', 'Human Rights and Human Rights Violations', 'Surveillance of Citizens by Government']"
5c04ba6d3a125f5075bfd28a,https://www.nytimes.com/2018/12/03/briefing/france-george-bush-china.html,Let us help you start your day.,The New York Times,"France, George Bush, China: Your Monday Briefing",2018-12-03,NYTNow,Briefing,briefing,1485,[],[]
5b39e252068401528a2b938b,https://www.nytimes.com/2018/07/02/world/asia/china-travel-warning-america.html,"The notice was China’s latest effort to warn its citizens about visiting the U.S., where about as many people are killed by guns as in car accidents.",The New York Times,China Warns Its Tourists: Beware Gun Violence in America,2018-07-02,Foreign,World,News,770,"['China', 'United States']","['Murders, Attempted Murders and Homicides']"
5ba8b29e068401528a2dc990,https://www.nytimes.com/2018/09/24/opinion/us-china-trade-war-tariffs-wto.html,"The way out of the impasse between the U.S. and China runs through the W.T.O., whether Donald Trump likes it or not.",The New York Times,"The Unlikely, Obvious Solution to the Trade War",2018-09-24,OpEd,Opinion,Op-Ed,1207,['China'],"['International Trade and World Market', 'United States Economy', 'Customs (Tariff)', 'Foreign Investments']"
5b052576068401528a2af28c,https://www.nytimes.com/2018/05/23/world/asia/china-space-moon.html,"China’s launch of a satellite this week, part of a mission to the far side of the moon, is but one of its recent endeavors into space.",The New York Times,"As America Looks Inward, China Looks to Outer Space",2018-05-23,Foreign,World,News,683,['China'],"['vis-multimedia', 'Space and Astronomy', 'Moon']"
5b7fbe37068401528a2d57dc,https://www.nytimes.com/2018/08/24/world/asia/taiwan-el-salvador-china.html,"El Salvador’s decision to break diplomatic ties with Taiwan and establish them with China was “of grave concern,” the White House said.",The New York Times,White House Criticizes China Over El Salvador Recognition,2018-08-24,Foreign,World,News,773,"['China', 'Taiwan', 'El Salvador']","['United States International Relations', 'International Relations']"
5b4382b9068401528a2ba70a,https://www.nytimes.com/2018/07/09/business/china-trade-war-soybeans.html,Beijing’s retaliatory tariffs make American soy pricier. But the country’s huge demand for oil and animal feed makes it tough to stop importing overnight.,The New York Times,China’s Taste for Soybeans Is a Weak Spot in the Trade War With Trump,2018-07-09,Business,Business Day,News,1147,"['China', 'Heilongjiang Province (China)']","['Customs (Tariff)', 'Soybeans', 'Agriculture and Farming', 'International Trade and World Market', 'Crop Controls and Subsidies', 'United States International Relations', 'United States Politics and Government']"
5b59c751068401528a2d0f35,https://www.nytimes.com/2018/07/26/science/dinosaur-discovery-china-amazing-dragon.html,Fossilized remains of Lingwulong shenqi show that big herbivores with long necks reached East Asia and evolved earlier than scientists had thought.,The New York Times,‘Amazing Dragon’ Discovery in China Reshapes History of Dinosaurs’ Evolution,2018-07-26,Express,Science,News,556,['China'],"['Dinosaurs', 'Paleontology', 'Fossils', 'Evolution (Biology)']"
5aba60f3068401528a29d988,https://www.nytimes.com/2018/03/27/business/economy/trump-china-economy.html,Confronting Beijing over trade abuses is not without merit. But rejecting economic alliances opens the way to Chinese initiatives around the region.,The New York Times,Trump’s China Policy Has a Flaw: It Makes China the Winner,2018-03-27,Business,Business Day,News,1178,['China'],"['United States International Relations', 'International Trade and World Market', 'Customs (Tariff)', 'Economic Conditions and Trends', 'United States Economy']"
5bd2e245068401528a2e23f2,https://www.nytimes.com/2018/10/26/world/asia/taiwan-name-republic-of-china.html,"Faced with growing threats from China, Taiwanese are trying to use referendums to change the island’s name and establish a separate identity from China.",The New York Times,"As China Rattles Its Sword, Taiwanese Push a Separate Identity",2018-10-26,Foreign,World,News,1085,['Taiwan'],"['Referendums', 'Olympic Games (2020)', 'International Relations', 'Demonstrations, Protests and Riots']"
5bcef125068401528a2e19cd,https://www.nytimes.com/2018/10/23/opinion/trump-unfair-trade-china.html,"Correcting currency misalignment, not imposing tariffs, should be his priority.",The New York Times,How Trump Should Address Unfair Trade With China ,2018-10-23,OpEd,Opinion,Op-Ed,915,[],"['International Trade and World Market', 'Renminbi (Currency)', 'Currency', 'United States Economy', 'Customs (Tariff)']"
5b1b0ed0068401528a2b263e,https://www.nytimes.com/2018/06/08/us/politics/china-hack-navy-contractor-.html,"American officials blamed Beijing for the breach, the latest escalation in a cyberwar between the United States and China.",The New York Times,Chinese Hackers Steal Unclassified Data From Navy Contractor,2018-06-08,Washington,U.S.,News,781,['China'],"['United States Defense and Military Forces', 'United States International Relations', 'Cyberwarfare and Defense', 'Computers and the Internet', 'Computer Security', 'United States Politics and Government', 'Espionage and Intelligence Services', 'Privacy', 'International Relations']"
5b3501b0068401528a2b8a89,https://www.nytimes.com/2018/06/28/world/asia/chinese-classrooms-education-communists.html,"Ideological classes have long been a part of the college curriculum in China. But they are more important than ever to the Communist Party, even if many students say they are numbing propaganda.",The New York Times,Mao 101: Inside a Chinese Classroom Training the Communists of Tomorrow,2018-06-28,Foreign,World,News,1162,"['China', 'Beijing (China)']",['Colleges and Universities']
5c082d983a125f5075bfdadd,https://www.nytimes.com/2018/12/05/business/cefc-china-patrick-ho.html,Patrick Ho was charged under the Foreign Corrupt Practices Act for activities on behalf of CEFC China in Chad and Uganda.,The New York Times,Ex-Hong Kong Official Convicted in Bribe Case Involving Chinese Oil Company,2018-12-05,Business,Business,News,1092,"['Chad', 'Uganda']","['Politics and Government', 'Gifts to Public Officials', 'Bribery and Kickbacks', 'Corruption (Institutional)', 'Foreign Corrupt Practices Act (1977)', 'Money Laundering']"
5b4faf8f068401528a2cfaa9,https://www.nytimes.com/2018/07/18/us/politics/fact-check-kudlow-tariffs.html,"Larry Kudlow, President Trump’s top economic adviser, cherry-picked and exaggerated statistics about Chinese and European tariffs and claimed that the United States is the world’s “lowest-tariff country.” ",The New York Times,"Kudlow Overstates American, Chinese and European Tariffs ",2018-07-18,National,U.S.,News,691,"['China', 'Europe']","['United States Politics and Government', 'International Trade and World Market', 'Customs (Tariff)', 'United States Economy']"
5ba69bad068401528a2dc6b5,https://www.nytimes.com/2018/09/22/us/politics/china-sanctions-russia-military.html,Chinese officials summoned the United States ambassador in Beijing to denounce the sanctions that Washington announced this week.,The New York Times,China Demands U.S. Withdraw Sanctions Imposed Over Military Purchases From Russia,2018-09-22,Washington,U.S.,News,619,['China'],"['United States International Relations', 'Defense and Military Forces', 'Embargoes and Sanctions', 'Economic Conditions and Trends', 'Customs (Tariff)']"
5b5c309a068401528a2d148d,https://www.nytimes.com/2018/07/28/world/americas/china-latin-america.html,"Our correspondent went to the deserts of Patagonia to examine how China secured its new base, a symbol of its growing clout in the region.",The New York Times,"From a Space Station in Argentina, China Expands Its Reach in Latin America",2018-07-28,Foreign,World,News,2986,"['China', 'Argentina', 'Latin America']","['Satellites', 'Military Bases and Installations', 'Defense and Military Forces', 'United States International Relations', 'Espionage and Intelligence Services', 'Space and Astronomy']"
5b32612d068401528a2b824b,https://www.nytimes.com/2018/06/26/business/china-trade-censorship.html,"Officials are suppressing media mentions of Made in China 2025, the country’s three-year-old, very public plan to become a high-tech superpower.",The New York Times,"As Trade Fight Looms, China Turns Censors on Its Own Policies",2018-06-26,Business,Business Day,News,755,['China'],"['Economic Conditions and Trends', 'International Trade and World Market', 'Freedom of the Press', 'Censorship', 'Customs (Tariff)', 'News and News Media']"
5bae19e4068401528a2dd6b7,https://www.nytimes.com/2018/09/28/technology/bytedance-fundraising-toutiao-tiktok.html,"A new fund-raising round could value the maker of the Tik Tok and Toutiao apps at nearly as much as Uber, as China’s online surge continues.",The New York Times,"Bytedance of China Eyes $75 Billion Valuation, Joining Start-Up Giants",2018-09-28,Business,Technology,News,444,['China'],"['Start-ups', 'Social Media', 'Computers and the Internet']"
5b2527a9068401528a2b3c48,https://www.nytimes.com/2018/06/16/business/china-media-trump-tariffs.html,"The newspaper that serves as the Chinese Communist Party’s mouthpiece, and other state-controlled outlets, had harsh words for the president’s tariff move.",The New York Times,China’s Official News Media Sharply Criticize Trump,2018-06-16,Business,Business Day,News,684,['China'],"['International Trade and World Market', 'United States International Relations', 'Politics and Government', 'Protectionism (Trade)', 'Customs (Tariff)', 'United States Politics and Government']"
5b47d8e4068401528a2ceb69,https://www.nytimes.com/2018/07/12/us/politics/china-trade-war-mnuchin.html,Concern is growing among businesses and lawmakers in both parties that President Trump has no clear strategy to resolve the escalating dispute.,The New York Times,"As Trade War Persists, Mnuchin Says China Talks Have ‘Broken Down’",2018-07-12,Washington,U.S.,News,1192,['China'],"['International Trade and World Market', 'United States International Relations', 'United States Economy', 'United States Politics and Government', 'Economic Conditions and Trends']"
5b20df82068401528a2b34c0,https://www.nytimes.com/2018/06/13/world/asia/china-gaokao-new-hampshire.html,The University of New Hampshire will be the first flagship state school to accept scores from the Chinese university entrance exam as a basis for admission.,The New York Times,"For Survivors of a 9-Hour Chinese Exam, a Door Opens to America",2018-06-13,Foreign,World,News,873,['China'],"['Tests and Examinations', 'Admissions Standards', 'Colleges and Universities']"
5bf2440d3a125f5075bfaf2d,https://www.nytimes.com/2018/11/19/fashion/china-social-media-weibo-wechat.html,"From WeChat to Little Red Book, these platforms draw millions of users daily.",International New York Times,Know Your Chinese Social Media,2018-11-19,SpecialSections,Fashion,News,1373,[],"['Social Media', 'E-Commerce']"
5b7b08b0068401528a2d4dbe,https://www.nytimes.com/2018/08/20/business/china-missing-pharmacist.html,"Rather than burden his parents with the expense of his treatment, Tang Gongwei chose to disappear.",The New York Times,A Chinese Pharmacist Found Out He Had Cancer. Then He Vanished.,2018-08-20,Business,Business Day,News,1220,['China'],"['Health Insurance and Managed Care', 'Cancer', 'Drugs (Pharmaceuticals)']"
5bfe7e653a125f5075bfc65d,https://www.nytimes.com/2018/11/28/business/dealbook/trump-trade-truce-china.html,Mixed messages are emerging from the White House about whether Presidents Trump and Xi Jinping can reach some kind of agreement later this week.,The New York Times,DealBook Briefing: A Trade Truce With China? It’s Anyone’s Guess,2018-11-28,Business,Business,News,1828,[],"['International Trade and World Market', 'United States Politics and Government']"
5b0e8272068401528a2b07d8,https://www.nytimes.com/2018/05/30/business/china-anbang-wu-appeal.html,"Anbang’s founder, Wu Xiaohui, who rose to prominence when he bought the Waldorf Astoria, is taking the rare step of appealing an 18-year prison sentence.",The New York Times,"Tycoon in China Fights Fraud Verdict, but Odds Are Long",2018-05-30,Business,Business Day,News,586,['China'],"['Confessions', 'Decisions and Verdicts', 'Frauds and Swindling']"
5b44b324068401528a2bc2f4,https://www.nytimes.com/2018/07/10/business/istuary-sun-yian-canada-china.html,"Sun Yian was seen as the country’s way into the huge Chinese tech boom. Instead, his disappearance has raised questions about Canada’s eagerness for deals.",The New York Times,A Tech Guru Captivated Canada. Then He Fled to China.,2018-07-10,Business,Business Day,News,1266,"['China', 'Canada', 'Vancouver (British Columbia)']","['Computers and the Internet', 'Surveillance of Citizens by Government', 'Foreign Investments', 'Shutdowns (Institutional)', 'Industrial Espionage', 'Workplace Hazards and Violations']"
5b4596c4068401528a2be5e2,https://www.nytimes.com/2018/07/11/business/china-trump-trade-markets.html,The prospect of an intensifying clash with the Trump administration is adding to pressures that have sent Chinese stocks into a bear market.,The New York Times,New Round of U.S.-China Trade War Rattles Global Markets,2018-07-11,Business,Business Day,News,425,['China'],"['International Trade and World Market', 'Renminbi (Currency)', 'Economic Conditions and Trends']"
5bbde9c9068401528a2df68d,https://www.nytimes.com/2018/10/10/business/us-china-investment-cfius.html,The Treasury Department is rolling out a pilot program that will allow the United States to block a broad array of foreign transactions on national security grounds.,The New York Times,"In New Slap at China, U.S. Expands Power to Block Foreign Investments",2018-10-10,Washington,Business Day,News,1305,[],"['Foreign Investments', 'United States International Relations', 'Defense and Military Forces', 'International Trade and World Market']"
5b30d532068401528a2b7eca,https://www.nytimes.com/2018/06/25/world/asia/china-veterans-protests.html,"A demonstration in the country’s east was the latest in a cluster that has exposed the grievances of veterans, despite the opening of a ministry to address their needs.",The New York Times,"Marching Across China, Army Veterans Join Ranks of Protesters",2018-06-25,Foreign,World,News,1280,['China'],"['Veterans', 'Demonstrations, Protests and Riots']"
5ba0d331068401528a2db956,https://www.nytimes.com/2018/09/18/world/asia/japan-submarine-south-china-sea.html,"A Japanese submarine participated in war games in the crucial waters and is now visiting Vietnam, signaling a more assertive pushback against China.",The New York Times,"With a Submarine, Japan Sends a Message in the South China Sea",2018-09-18,Foreign,World,News,937,"['Japan', 'South China Sea', 'Vietnam']",['Submarines and Submersibles']
5c0e47343a125f5075bfe58a,https://www.nytimes.com/2018/12/10/opinion/facebook-china-tech-competition.html,"America’s global dominance in technology requires fierce competition at home, not the coddling of monopolies.",The New York Times,Don’t Fall for Facebook’s ‘China Argument’,2018-12-10,OpEd,Opinion,Op-Ed,798,[],"['Computers and the Internet', 'Politics and Government', 'International Trade and World Market', 'Antitrust Laws and Competition Issues', 'Science and Technology']"
5c042ecb3a125f5075bfd1b5,https://www.nytimes.com/2018/12/02/briefing/china-george-bush-priyanka-chopra.html,Let us help you start your day.,The New York Times,"China, George Bush, Priyanka Chopra: Your Monday Briefing",2018-12-02,NYTNow,Briefing,briefing,1397,[],[]
5c060c113a125f5075bfd552,https://www.nytimes.com/2018/12/04/briefing/us-china-trade-brexit-benjamin-netanyahu.html,Let us help you start your day.,The New York Times,"U.S.-China Trade, Brexit, Benjamin Netanyahu: Your Tuesday Briefing",2018-12-04,NYTNow,Briefing,briefing,1341,[],[]
5c0584cd3a125f5075bfd465,https://www.nytimes.com/2018/12/03/briefing/us-china-trade-ted-baker-popeye.html,Let us help you start your day.,The New York Times,"U.S.-China Trade, Ted Baker, Popeye: Your Tuesday Briefing",2018-12-03,NYTNow,Briefing,briefing,1351,[],[]
5b365412068401528a2b8dfc,https://www.nytimes.com/2018/06/29/world/asia/china-fan-bingbing-movie-tax.html,Officials said limiting actors’ pay would help curb tax evasion and celebrity worship. But the government also wants to make China’s film industry a force abroad.,The New York Times,China’s Biggest Movie Stars Get a Pay Cut (From the Government),2018-06-29,Business,World,News,744,['China'],"['Actors and Actresses', 'Wages and Salaries', 'Tax Evasion', 'Movies']"
5bfc6c3e3a125f5075bfc1d8,https://www.nytimes.com/paidpost/china-daily/politics/china-has-done-everything-right-says-former-singaporean-prime-minister.html,Goh hails results of reform and opening up.,,"‘China Has Done Everything Right,’ Says Former Singaporean Prime Minister",2018-11-26,,T Brand,,1815,[],[]
5b307cfe068401528a2b7b28,https://www.nytimes.com/2018/06/24/business/china-yoga-elderly-village.html,"The local Communist Party chief has turned to yoga to bring health and vitality to a fading, remote hamlet. Some tourist money would be welcome, too.",The New York Times,"In a Chinese Village, Elderly Farmers Are Now Yogis",2018-06-24,Business,Business Day,News,1154,"['Yugouliang (China)', 'China']","['Yoga', 'Elderly', 'Rural Areas', 'Agriculture and Farming', 'Politics and Government']"
5be9d2eb3a125f5075bf9dc5,https://www.nytimes.com/2018/11/12/briefing/north-korea-china-afghanistan.html,Here’s what you need to know to start your day.,The New York Times,"North Korea, China, Afghanistan: Your Tuesday Briefing",2018-11-12,NYTNow,Briefing,briefing,1208,[],[]
5bc11c9a068401528a2dfed7,https://www.nytimes.com/2018/10/12/us/politics/china-currency-manipulation-trump-tariffs.html,The Treasury Secretary said on Friday that any trade deal with China needed to include a clause to prevent currency manipulation.,The New York Times,U.S. Warns China on Weakening Currency as Trade Relations Worsen,2018-10-12,Washington,U.S.,News,911,[],"['United States International Relations', 'International Trade and World Market', 'Renminbi (Currency)', 'United States Economy', 'Federal Taxes (US)', 'Currency', 'US Dollar (Currency)', 'Customs (Tariff)']"
5c12338d3a125f5075bfef1d,https://www.nytimes.com/2018/12/13/briefing/michael-cohen-theresa-may-china.html,Here's what you need to know.,The New York Times,"Michael Cohen, Theresa May, China: Your Thursday Briefing",2018-12-13,NYTNow,Briefing,briefing,1433,[],[]
5bc39270068401528a2e01a6,https://www.nytimes.com/2018/10/14/business/big-banks-earnings-and-china-growth-report-to-give-snapshots-of-economies.html,"Federal Reserve will release the minutes from its September meeting, when it raised interest rates. And data on retail sales and housing will come out.",The New York Times,Big Banks’ Earnings and China Growth Report to Give Snapshots of Economies,2018-10-14,Business,Business Day,News,735,[],"['Banking and Financial Institutions', 'Interest Rates', 'Company Reports']"
5b31409a068401528a2b8017,https://www.nytimes.com/2018/06/25/world/asia/china-sri-lanka-port.html,A Times investigation into Sri Lanka’s handover of its Hambantota Port starkly illustrates how China turned an ally’s struggles to its strategic advantage.,The New York Times,How China Got Sri Lanka to Cough Up a Port,2018-06-25,Foreign,World,News,3539,"['China', 'Sri Lanka']","['Ports', 'Politics and Government', 'International Relations', 'Ships and Shipping', 'International Trade and World Market', 'Government Contracts and Procurement', 'Foreign Investments', 'Credit and Debt']"
5b13ce27068401528a2b136e,https://www.nytimes.com/2018/06/03/world/asia/us-china-trade.html,Chinese officials refused to commit to buying more American goods without a Trump administration agreement not to impose further tariffs on Chinese exports.,The New York Times,U.S.-China Trade Talks End in an Impasse,2018-06-03,Business,Business Day,News,752,"['Singapore', 'China']","['United States International Relations', 'International Trade and World Market']"
5b47453f068401528a2ce96b,https://www.nytimes.com/2018/07/12/world/asia/china-metoo-professor-sexual-harassment.html,"A university in Guangzhou had received complaints about Zhang Peng, a primatologist, as early as April, but barred him from teaching only after his accusers went public.",The New York Times,Chinese Professor Accused of Sexual Harassment Is Barred From Teaching,2018-07-12,Foreign,World,News,725,"['China', 'Guangzhou (China)']","['#MeToo Movement', 'Sexual Harassment']"
5bf66e653a125f5075bfb86f,https://www.nytimes.com/2018/11/22/world/asia/china-car-hits-kills-children.html,Two adults and 16 children were also injured in the crash. The driver of the car was later arrested after fleeing the scene.,The New York Times,"Car Slams Into Children Crossing Road in China, Killing 5",2018-11-22,Foreign,World,News,309,['Liaoning (China)'],"['Traffic Accidents and Safety', 'Children and Childhood']"
5b44ce69068401528a2bc340,https://www.nytimes.com/2018/07/10/business/tesla-china-shanghai.html,"The wholly owned operation, based in Shanghai, would be the first overseas factory for the automaker’s electric vehicles.",The New York Times,"Tesla’s Latest Aim: Build 500,000 Cars a Year in China",2018-07-10,Business,Business Day,News,1013,"['China', 'Shanghai (China)']","['Electric and Hybrid Vehicles', 'Batteries', 'Factories and Manufacturing', 'International Trade and World Market', 'Customs (Tariff)']"
5bfe64933a125f5075bfc601,https://www.nytimes.com/2018/11/28/world/asia/gene-editing-babies-he-jiankui.html,"The scientist, He Jiankui, said at a conference on Wednesday that his actions were safe and ethical. Some of his colleagues seemed unconvinced.",The New York Times,Chinese Scientist Who Says He Edited Babies’ Genes Defends His Work,2018-11-28,Foreign,World,News,1781,"['Hong Kong', 'China']","['Genetic Engineering', 'Crispr (DNA)']"
5b485f9c068401528a2cec51,https://www.nytimes.com/2018/07/13/world/asia/china-chemical-plant-explosion-.html,"Investigators are examining what caused the blasts at a chemical plant in southwest China, the latest in a grim record of industrial accidents.",The New York Times,Chinese Chemical Plant Explosion Kills at Least 19,2018-07-13,Foreign,World,News,364,"['China', 'Sichuan Province (China)']","['Chemicals', 'Explosions (Accidental)', 'Accidents and Safety']"
5bc4ebc5068401528a2e0454,https://www.nytimes.com/2018/10/15/briefing/myanmar-china-royal-baby.html,Here’s what you need to know to start your day.,The New York Times,"Myanmar, China, Harvard: Your Tuesday Briefing",2018-10-15,NYTNow,Briefing,briefing,1357,[],[]
5b30777b068401528a2b6469,https://www.nytimes.com/2018/06/22/technology/china-micron-chips-theft.html,"Micron, an American chip maker, says its designs were swiped to help a new Chinese plant. Washington sees a larger pattern, fueling tensions with Beijing.",The New York Times,"Inside a Heist of American Chip Designs, as China Bids for Tech Power",2018-06-22,Business,Technology,News,1498,"['China', 'Taiwan']","['Industrial Espionage', 'Computer Chips', 'International Trade and World Market', 'Suits and Litigation (Civil)', 'United States Politics and Government', 'United States International Relations']"
5b1717c0068401528a2b1aff,https://www.nytimes.com/2018/06/05/technology/facebook-device-partnerships-china.html,"The company, Huawei, is one of at least four Chinese electronics businesses that have struck information-sharing agreements with the social network.",The New York Times,Facebook Gave Data Access to Chinese Firm Flagged by U.S. Intelligence,2018-06-05,Washington,Technology,News,853,['China'],"['Social Media', 'Data-Mining and Database Marketing', 'Privacy', 'Espionage and Intelligence Services', 'United States International Relations']"
5b98d73c068401528a2da88b,https://www.nytimes.com/2018/09/12/world/asia/super-typhoon-mangkhut-philippines.html,The storm could expose as many as 43 million people to cyclone-strength winds over the next few days.,The New York Times,Super Typhoon Mangkhut Heads Toward Philippines and China,2018-09-12,Foreign,World,News,422,"['Philippines', 'Guam', 'China', 'Marshall Islands', 'Taiwan']",['Typhoon Mangkhut (2018)']
5b79b230068401528a2d4b81,https://www.nytimes.com/2018/08/19/world/asia/taiwan-president-china-us-relations.html,"President Tsai Ing-wen, over Chinese objections, made two brief stopovers in the last week, meeting with members of Congress who favor closer ties.",The New York Times,"Taiwan President Stops in U.S. as Relations Warm, Angering China",2018-08-19,Foreign,World,News,942,"['China', 'Taiwan', 'Houston (Tex)', 'Los Angeles (Calif)']","['United States International Relations', 'International Trade and World Market', 'Boycotts']"
5afb71b6068401528a2ae525,https://www.nytimes.com/2018/05/15/business/china-growth-fears.html,"Rapid, export-led development lifted China’s economy. But many of the tactics China has used to develop its industries worry its trading partners.",The New York Times,Why Is the U.S. Afraid of China’s Rise?,2018-05-15,Business,Business Day,News,244,['China'],"['International Trade and World Market', 'Economic Conditions and Trends']"
5b02e319068401528a2aef0b,https://www.nytimes.com/2018/05/21/business/china-trade-trump.html,"President Trump threatened tariffs on $150 billion in goods, then tried conciliation. Beijing’s response either way: Rebuff the offers and avoid specific pledges.",The New York Times,Trump’s Charm and Threats May Not Be Working on China. Here’s Why.,2018-05-21,Business,Business Day,News,1347,['China'],"['International Trade and World Market', 'United States International Relations', 'Customs (Tariff)']"
5b0d55bb068401528a2b04d3,https://www.nytimes.com/2018/05/29/business/white-house-moves-ahead-with-tough-trade-measures-on-china.html,"In a reversal, the administration said it would impose tariffs and other measures in the coming weeks, ramping up pressure on China to make trade concessions.",The New York Times,"Trump, Stung by Being Attacked as Soft on China, Pushes Ahead on Tariffs",2018-05-29,Business,Business,News,1484,['China'],"['United States International Relations', 'Customs (Tariff)', 'International Trade and World Market']"
5b03605f068401528a2aeff4,https://www.nytimes.com/2018/05/21/us/politics/trump-trade-china.html,Ceaseless infighting and jockeying for influence on the White House’s trade team helped deprive the president of a quick victory on his most cherished policy issue.,The New York Times,Chances of China Trade Win Undercut by Trump Team Infighting,2018-05-22,Washington,U.S.,News,1691,['China'],"['United States International Relations', 'International Trade and World Market', 'United States Politics and Government', 'Customs (Tariff)', 'United States Economy', 'Economic Conditions and Trends', 'Embargoes and Sanctions']"
5b307c46068401528a2b77a0,https://www.nytimes.com/2018/06/24/business/china-economy-bank-lending.html,The country’s central bank freed up more than $100 billion for lending as Beijing tries to sustain growth without worsening debt problems.,The New York Times,China Moves to Shore Up Economy as Slowdown and Trade Fight Loom,2018-06-24,Business,Business Day,News,730,['China'],"['Banking and Financial Institutions', 'Economic Conditions and Trends', 'International Trade and World Market']"
5b27c352068401528a2b3ea9,https://www.nytimes.com/2018/06/18/business/china-tariffs-trump-trade.html,"The trade measures President Trump is imposing will do little to hurt China’s growth, though they could add to Beijing’s problems down the road.",The New York Times,"As Trump Escalates Trade Fight, China Can Take the Hit",2018-06-18,Business,Business Day,News,1208,['China'],"['International Trade and World Market', 'United States International Relations']"
5b3075aa068401528a2b5e36,https://www.nytimes.com/2018/06/21/business/china-trump-emerging-industries.html,"A new report from the administration is a laundry list of complaints about Chinese efforts to support favored industries — but not a strategy for America to foster its own, economists say.",The New York Times,"In Hitting China on Trade, Trump Is Seen Neglecting U.S. Emerging Industries",2018-06-21,Washington,Business,News,1175,['China'],"['United States Economy', 'International Trade and World Market', 'Industrial Espionage', 'Artificial Intelligence']"
5b280912068401528a2b3f3d,https://www.nytimes.com/2018/06/18/business/dealbook/google-china-silicon-valley.html,"The company’s $550 million investment is another sign of how American tech giants still want to do business in China, despite the many hurdles.",The New York Times,Google’s JD.com Deal Shows Silicon Valley Still Wants In on China,2018-06-18,Business,Business Day,News,732,['China'],"['Computers and the Internet', 'E-Commerce']"
5b687e99068401528a2d2acc,https://www.nytimes.com/2018/08/06/technology/china-generation-blocked-internet.html,"Many foreign internet giants are blocked, leaving some young Chinese to wonder what those services even are — and reinforcing Beijing’s ideological control.",The New York Times,"A Generation Grows Up in China Without Google, Facebook or Twitter",2018-08-06,Business,Technology,News,1246,['China'],"['Youth', 'Censorship', 'Computers and the Internet', 'Social Media', 'Search Engines', 'Politics and Government', 'Mobile Applications', 'News and News Media']"
5b1929ed068401528a2b203a,https://www.nytimes.com/2018/06/07/business/us-china-zte-deal.html,The Chinese telecommunications company has been at the center of a wide-ranging and complex trade dispute between Washington and Beijing.,The New York Times,Trump Strikes Deal to Save China’s ZTE as North Korea Meeting Looms,2018-06-07,Business,Business,News,1225,['China'],"['Embargoes and Sanctions', 'United States International Relations', 'International Trade and World Market', 'Fines (Penalties)']"
5aecaa34068401528a2ac582,https://www.nytimes.com/2018/05/04/opinion/sunday/china-colonial-power-jinping.html,Or is it presenting an alternative model of development to a world that could use one?,The New York Times,Is China a Colonial Power?,2018-05-04,OpEd,Opinion,Op-Ed,1101,"['China', 'Central Asia']","['Economic Conditions and Trends', 'Infrastructure (Public Works)', 'Politics and Government', 'International Relations', 'Foreign Investments', 'Ports', 'Third World and Developing Countries']"
5bc9753c068401528a2e101d,https://www.nytimes.com/2018/10/19/world/americas/mike-pompeo-panama-china.html,"China is the second-biggest user of the Panama Canal, and Washington worries about Panama becoming a beachhead for Chinese influence.",The New York Times,Mike Pompeo Warns Panama Against Doing Business With China,2018-10-19,Foreign,World,News,963,"['Caribbean Area', 'Panama', 'Panama Canal and Canal Zone']","['United States International Relations', 'International Trade and World Market', 'Canals']"
5baba4ca068401528a2dd09b,https://www.nytimes.com/video/world/100000006128421/trump-china-midterms.html,"Without offering proof, President Trump, as chairman of the United Nations Security Council meeting, assailed the Chinese for election meddling. He also took credit for stemming violence in Syria and said his ties with North Korea were strengtheni...",The New York Times,Trump Accuses China of Interfering in Midterms,2018-09-26,,World,Video,157,[],['Politics and Government']
5a9909c55d97b300013932df,https://www.nytimes.com/2018/03/02/opinion/xi-jinping-china.html,"Term limits, now lifted, had allowed the government to control elite jockeying and manage popular expectations.",International New York Times,Does a Stronger Xi Mean a Weaker Chinese Communist Party?,2018-03-02,OpEd,Opinion,Op-Ed,1111,['China'],['Term Limits (Political Office)']
5b30c4ab068401528a2b7ea4,https://www.nytimes.com/2018/06/25/world/asia/china-hbo-john-oliver-xi-jinping.html,"A week after Mr. Oliver mocked China’s president, the authorities there have taken additional strides to block him on the internet.",The New York Times,"After John Oliver’s Jokes About Xi Jinping, China Blocks HBO Website",2018-06-25,Foreign,World,News,299,['China'],"['Censorship', 'Winnie-the-Pooh (Fictional Character)']"
