id,url,snippet,source,headline,date,desk,section,type,word_count,locations,subjects
5a7aec0b10f40f00018bff9b,https://www.nytimes.com/2018/02/07/world/asia/india-narendra-modi-wife.html,"Jashodaben Chimanlal, whose marriage to the prime minister was kept quiet for decades, was involved in a collision in which a relative of hers died, the police said.",The New York Times,Narendra Modi’s Estranged Wife Escapes Unhurt From Car Crash in India,2018-02-07,Foreign,World,News,426,['Rajasthan (India)'],['Traffic Accidents and Safety']
5ad4846b068401528a2a8e53,https://www.nytimes.com/2018/04/16/world/asia/india-train-elephants.html,"As mining and development projects shrink the country’s forests, animals in search of food have been forced to wander farther from their natural habitats.",The New York Times,"Freight Train Kills 4 Elephants in India, Including a Calf",2018-04-16,Foreign,World,News,421,"['India', 'Odisha (India)']","['Elephants', 'Railroad Accidents and Safety', 'Speed Limits and Speeding', 'Endangered and Extinct Species']"
5af9e88c068401528a2ae0d3,https://www.nytimes.com/2018/05/14/world/asia/shashi-tharoor-wife-suicide.html,"Shashi Tharoor, one of India’s suavest opposition politicians, was charged with cruelty to a woman and abetting suicide.",The New York Times,Influential Politician in India Is Accused of Driving Wife to Suicide,2018-05-14,Foreign,World,News,509,['India'],['Suicides and Suicide Attempts']
5b97760e068401528a2da507,https://www.nytimes.com/2018/09/11/style/jewelry-gyan-museum-jaipur-india.html,Exhibits in this family project range from Mughal-era miniatures to a 650-carat ruby necklace.,International New York Times,"In India, a Father’s Legacy Becomes a Jewelry Museum",2018-09-11,SpecialSections,Style,News,750,['Jaipur (India)'],"['Jewels and Jewelry', 'Museums', 'Collectors and Collections']"
5b14ff9d068401528a2b1517,https://www.nytimes.com/2018/06/04/health/nipah-virus-india-vaccine-epidemic.html,"The infection, an emerging threat, has killed virtually all of its victims so far in India. ",The New York Times,"Nipah Virus, Rare and Dangerous, Spreads in India",2018-06-04,Science,Health,News,404,"['Kerala (India)', 'Bangladesh']","['Nipah Virus', 'Epidemics']"
5b09615f068401528a2aff84,https://www.nytimes.com/2018/05/26/books/review/girls-burn-brighter-shobha-rao.html,"After being drawn into the world of human trafficking, two Indian girls encounter relentless cruelty at home and abroad in Shobha Rao’s novel, “Girls Burn Brighter.”",The New York Times,A Devastating Friendship Forged in India’s Underbelly,2018-05-26,BookReview,Books,Review,1062,[],['Books and Literature']
5a7ac03410f40f00018bfefc,https://www.nytimes.com/2018/02/07/lens/an-elegy-to-indias-vanishing-cinemas.html,Nandita Raman spent three years photographing the decline of India’s single-screen movie houses for her series “Cinema Play House.”,The New York Times,An Elegy to India’s Vanishing Cinemas ,2018-02-07,Photo,Lens,News,922,['India'],"['Photography', 'Movies', 'Theaters (Buildings)']"
5bad3b62068401528a2dd4d5,https://www.nytimes.com/2018/09/27/briefing/brett-kavanaugh-india-the-philippines.html,Here’s what you need to know to start your day.,The New York Times,"Brett Kavanaugh, India, the Philippines: Your Friday Briefing",2018-09-27,NYTNow,Briefing,briefing,1455,[],[]
5b918ee4068401528a2d9a9e,https://www.nytimes.com/2018/09/06/briefing/india-north-korea-trump.html,Here’s what you need to know to start your day.,The New York Times,"India, North Korea, Trump: Your Friday News Briefing",2018-09-06,NYTNow,Briefing,briefing,1640,[],[]
5ac5d784068401528a2a2c41,https://www.nytimes.com/2018/04/05/lens/temple-elephants-find-friends-and-care-at-this-retreat-in-india.html,"At an elephant rejuvenation camp in southern India, Selvaprakash Lakshmanan photographed the guests and their keepers.",The New York Times,Temple Elephants Find Friends and Care at This Retreat in India,2018-04-05,Photo,Lens,News,504,['India'],"['Elephants', 'Photography', 'International Relations']"
5aa3f008068401528a2926f9,https://www.nytimes.com/2018/03/10/world/asia/india-statues-vandalism-bjp.html,Monuments of figures revered by lower-caste Dalits have been damaged. The governing Bharatiya Janata Party denies that its supporters are to blame.,The New York Times,"As India’s Tensions Boil, Even a Statue of Gandhi Isn’t Safe",2018-03-10,Foreign,World,News,924,['India'],"['Caste Systems', 'Vandalism', 'Monuments and Memorials (Structures)', 'Politics and Government']"
5a9e20805d97b30001393c9d,https://www.nytimes.com/2018/03/05/world/asia/india-child-marriage.html,"More aggressive enforcement has led to a large drop in illegal marriages, a new report finds. But in some areas, it is still a struggle to protect children.",The New York Times,"Uphill Battle Against Child Marriage Is Being Won in India, for Now",2018-03-06,Foreign,World,News,1087,"['India', 'Bihar (India)']","['Child Marriages', 'Human Rights and Human Rights Violations']"
5b9829e5068401528a2da707,https://www.nytimes.com/2018/09/11/briefing/your-wednesday-news-briefing.html,Here’s what you need to know to start your day.,The New York Times,"Your Wednesday News Briefing: The Philippines, India, Cartoon",2018-09-11,NYTNow,Briefing,briefing,1198,[],[]
5b602524068401528a2d1a45,https://www.nytimes.com/2018/07/31/climate/the-city-of-my-birth-in-india-is-becoming-a-climate-casualty-it-didnt-have-to-be.html,"Global warming poses an urgent threat to Kolkata, a river delta city of 14 million. A Times reporter returns home and learns: The city’s natural defenses are being lost. ",The New York Times,The City of My Birth in India Is Becoming a Climate Casualty. It Didn’t Have to Be.,2018-07-31,Climate,Climate,News,1475,"['Kolkata (India)', 'Ganges River', 'Bay of Bengal']","['Global Warming', 'Greenhouse Gas Emissions', 'Floods', 'Monsoons', 'Heatstroke']"
5bd37018068401528a2e259a,https://www.nytimes.com/2018/10/26/world/asia/india-hindu-temple-arrests.html,The police struggled to contain violent protests after the Supreme Court overturned a ban on women of childbearing age at the Sabarimala Temple.,The New York Times,"Clashes Blocking Women From Temple in India Bring Over 2,000 Arrests",2018-10-26,Foreign,World,News,571,['Kerala (India)'],"['Pilgrimages', 'Demonstrations, Protests and Riots', 'Hinduism', 'Women and Girls', 'Decisions and Verdicts']"
5b0ed21f068401528a2b08e0,https://www.nytimes.com/2018/05/30/world/asia/india-pakistan-kashmir-truce.html,"The agreement between the nuclear-armed neighbors prompted hope and skepticism from residents of the region, which has been suffering its worst violence in years.",The New York Times,India and Pakistan Agree to Truce on Kashmir Border,2018-05-30,Foreign,World,News,693,"['Kashmir and Jammu (India)', 'India', 'Pakistan']","['Defense and Military Forces', 'International Relations']"
5abb5d4a068401528a29e1d1,https://www.nytimes.com/2018/03/28/world/middleeast/el-al-air-india-israel-saudi-arabia.html,"Air India became the first commercial airline permitted to fly over Saudi Arabia en route to and from Israel. Claiming discrimination, El Al is suing.",The New York Times,El Al Sues Israel After Air India Flies Through Saudi Airspace,2018-03-28,Foreign,World,News,1022,"['India', 'Israel', 'Saudi Arabia']","['Airlines and Airplanes', 'Travel and Vacations', 'Suits and Litigation (Civil)', 'International Relations']"
5b917d56068401528a2d9a6b,https://www.nytimes.com/video/world/asia/100000006090518/india-gay-rights-ban-section-377.html,"The Supreme Court struck down a colonial-era ban on gay sex that had been used to blackmail, harass and sexually assault L.G.B.T.Q. Indians.",The New York Times,India Celebrates Gay Rights Win: ‘We’re Finally Free To Be Who We Are’,2018-09-06,World / Asia Pacific,World,Video,105,['India'],"['Homosexuality and Bisexuality', 'Discrimination', 'Politics and Government']"
5a91860810f40f00018c2d38,https://www.nytimes.com/2018/02/24/world/asia/nine-children-die-as-speeding-car-careers-into-crowd-outside-a-government-building.html,"Local news reports said the driver may have been intoxicated, even though consuming alcohol is illegal in Bihar State.",The New York Times,"Speeding Car Plows Into Students in India, Killing at Least 9",2018-02-24,Foreign,World,News,345,"['India', 'Bihar (India)']","['Traffic Accidents and Safety', 'Deaths (Fatalities)', 'Alcoholic Beverages']"
5aedfa7d068401528a2ac774,https://www.nytimes.com/2018/05/05/world/asia/india-rape.html,"After a teenage girl was gang raped in India, village leaders imposed a $750 fine on the ringleader. He then set the girl on fire.",The New York Times,"After Gang Rape of Girl, 16, First a Fine, and Then a Murder",2018-05-05,Foreign,World,News,456,"['India', 'Jharkhand (India)']","['Sex Crimes', 'Murders, Attempted Murders and Homicides', 'Politics and Government']"
5bc63c83068401528a2e07bf,https://www.nytimes.com/2018/10/16/books/review-one-part-woman-perumal-murugan.html,"In Perumal Murugan’s “One Part Woman,” a religious festival allows childless women to sleep with men other than their husbands, in the hope of becoming pregnant.",The New York Times,A Novel That Roiled India Is Now Translated Into English,2018-10-16,Culture,Books,Review,1034,[],['Books and Literature']
5a52ad9d7c459f29e79b2bab,https://www.nytimes.com/2018/01/07/technology/india-digital-money.html,India’s Paytm and global heavyweights like Google are moving aggressively to persuade reluctant Indians to give up their rupee notes.,The New York Times,"India Clings to Cash, Even as Tech Firms Push Digital Money",2018-01-07,Business,Technology,News,1213,['India'],"['Mobile Commerce and Payments', 'Politics and Government', 'Indian Rupee (Currency)', 'Computers and the Internet']"
5ae1d196068401528a2aad50,https://www.nytimes.com/2018/04/26/business/walmart-flipkart-india.html,"The company is said to be in talks to acquire Flipkart, India’s leading online retailer, to counter Amazon’s push into the country.",The New York Times,"Walmart, With Billions to Spend, Seeks Flipkart E-Commerce Site in India",2018-04-26,Business,Business Day,News,1006,['India'],"['E-Commerce', 'Mergers, Acquisitions and Divestitures', 'Shopping and Retail']"
5a79e4c510f40f00018bfcd7,https://www.nytimes.com/2018/02/06/world/asia/fake-doctor-india-syringe-hiv.html,"He is thought to have reused the same dirty needle on dozens of poor patients, telling them an injection would make them feel better.",The New York Times,Fake Doctor in India Suspected of Infecting Dozens With H.I.V.,2018-02-06,Foreign,World,News,510,"['India', 'Unnao (India)']","['Frauds and Swindling', 'Doctors', 'Hypodermic Needles and Syringes', 'Rural Areas', 'Acquired Immune Deficiency Syndrome']"
5a8fe25c10f40f00018c2969,https://www.nytimes.com/2018/02/23/world/asia/donald-trump-jr-india-modi.html,"A speech in New Delhi was to focus on “Indo-Pacific” ties. After criticism about mixing profit and policy, it became a chat about business and family.",The New York Times,Donald Trump Jr. Retreats From Foreign Policy on India Trip,2018-02-23,Foreign,World,News,1113,"['India', 'New Delhi (India)']","['Conflicts of Interest', 'United States International Relations', 'United States Politics and Government']"
5a72ad1410f40f00018bee0e,https://www.nytimes.com/interactive/2018/02/01/magazine/winter-olympics-luge-india.html,"For more than two decades, he has zipped downhill faster than any other Asian competing in his sport. Will the 2018 Olympics bring his country glory?",The New York Times,The Lonely Mission of India’s Sole Luger,2018-02-01,Magazine,Magazine,Interactive Feature,0,['India'],"['Olympic Games (2018)', 'Luge Racing']"
5b3932d8068401528a2b928a,https://www.nytimes.com/2018/07/01/briefing/india-thailand-mexico.html,Here’s what you need to know to start your day.,The New York Times,"India, Thailand, Mexico: Your Monday Briefing",2018-07-01,NYTNow,Briefing,briefing,1294,[],[]
5b855952068401528a2d60eb,https://www.nytimes.com/2018/08/28/books/review/bitwise-david-auerbach.html,"In “Bitwise,” David Auerbach charts a middle course in his exploration of the good and the bad of our tech-enabled lives.",The New York Times,Attempting the Impossible: A Thoughtful Meditation on Technology,2018-08-28,BookReview,Books,Review,605,[],"['Books and Literature', 'Computers and the Internet']"
5ad540a9068401528a2a904f,https://www.nytimes.com/2018/04/16/opinion/narendra-modi-women-rape-attack.html,He expresses no outrage as his extremist backers are linked to violence.,The New York Times,Modi’s Long Silence as Women in India Are Attacked,2018-04-17,Editorial,Opinion,Editorial,680,"['India', 'Kashmir and Jammu (India)', 'Uttar Pradesh State (India)']","['Women and Girls', 'Sex Crimes', 'Murders, Attempted Murders and Homicides']"
5b923e23068401528a2d9c3c,https://www.nytimes.com/2018/09/07/books/review/we-that-are-young-preti-taneja.html,"Power struggles roil a wealthy Indian family in Preti Taneja’s debut novel, “We That Are Young,” a vivid reimagining of Shakespeare.",The New York Times,A Novelist Recasts King Lear as a Corporate Tycoon in Contemporary India,2018-09-07,BookReview,Books,Review,674,[],['Books and Literature']
5ad57d3b068401528a2a90af,https://www.nytimes.com/2018/04/17/opinion/international-world/india-child-rape-murder.html,A gruesome crime shows how India is sliding toward a collapse of humanity and ethics in political and civic life.,International New York Times,What the Rape and Murder of a Child Reveals About Modi’s India,2018-04-17,OpEd,Opinion,Op-Ed,1091,[],"['Politics and Government', 'Sex Crimes', 'Murders, Attempted Murders and Homicides', 'Minorities', 'Hinduism', 'Hate Crimes']"
5a72fd6c10f40f00018beee7,https://www.nytimes.com/2018/02/01/business/india-modi-health-care.html,Prime Minister Narendra Modi is trying to address rising demands for greater economic and social protections before national elections next year.,The New York Times,India Wants to Give Half a Billion People Free Health Care,2018-02-01,Business,Business Day,News,732,['India'],"['Health Insurance and Managed Care', 'Poverty', 'Budgets and Budgeting', 'Politics and Government']"
5a8f2c5910f40f00018c27e3,https://www.nytimes.com/2018/02/22/world/asia/donald-trump-jr-india.html,"The president’s son is in India on behalf of the family business, but word that he planned a speech on foreign policy took the controversy to a new level.",The New York Times,"As Donald Trump Jr. Drums Up Business in India, Some Ask What’s Being Sold",2018-02-22,Foreign,World,News,1212,['India'],"['Conflicts of Interest', 'Ethics and Official Misconduct', 'United States International Relations', 'United States Politics and Government']"
5a56832e7c459f29e79b3492,https://www.nytimes.com/2018/01/10/technology/india-retail-apple.html,"The government said foreign-owned, single-brand retailers would get more time to meet its requirements to sell products made by Indians.",The New York Times,India Extends Hand to Apple and Others by Easing Rules on Foreign Firms,2018-01-10,Business,Technology,News,701,['India'],"['Politics and Government', 'Shopping and Retail', 'Foreign Investments', 'Airlines and Airplanes', 'Smartphones']"
5b76ed4d068401528a2d4841,/interactive/2018/08/17/world/asia/kerala-flooding.html,,The New York Times,"Flooding in Kerala, India",2018-08-17,World,World,Interactive Feature,0,[],[]
5b0d16a2068401528a2b0431,https://www.nytimes.com/2018/05/29/world/asia/pakistan-asad-durrani-spy-chronicles-india.html,Asad Durrani wrote a rollicking book along with his Indian intelligence counterpart. Pakistan’s Army has now barred him from leaving the country while it investigates.,The New York Times,Pakistani Ex-Spy Chief Faces Inquiry Over Book With Indian Counterpart,2018-05-29,Foreign,World,News,925,"['Pakistan', 'India']","['Books and Literature', 'Defense and Military Forces', 'Espionage and Intelligence Services']"
5bed9a9b3a125f5075bfa741,https://www.nytimes.com/2018/11/15/world/asia/sri-lanka-parliament-brawl.html,A brawl in Parliament erupts and now the divided government is talking about how to break the political deadlock that has gripped this nation for weeks.,The New York Times,"Fists. A Flying Garbage Can. And Maybe, at Last, Negotiations in Sri Lanka.",2018-11-15,Foreign,World,News,588,"['Colombo (Sri Lanka)', 'Sri Lanka']",[]
5a609e3d10f40f00018bca0c,https://www.nytimes.com/2018/01/18/world/asia/india-ballistic-missile-icbm.html,The successful trial of a long-range rocket capable of transporting nuclear weapons puts major cities like Shanghai within reach.,The New York Times,"India Tests Ballistic Missile, Posing New Threat to China",2018-01-18,Foreign,World,News,522,"['India', 'China']","['Missiles and Missile Defense Systems', 'Nuclear Weapons', 'Defense and Military Forces', 'International Relations']"
5b4e52f2068401528a2cf77d,https://www.nytimes.com/2018/07/17/briefing/vladimir-putin-india-myanmar.html,Here’s what you need to know to start your day.,The New York Times,"Vladimir Putin, India, Myanmar: Your Wednesday Briefing",2018-07-17,NYTNow,Briefing,briefing,1303,[],[]
5be5c8e83a125f5075bf97f5,https://www.nytimes.com/2018/11/09/world/asia/sri-lanka-dissolves-parliament.html,"Maithripala Sirisena’s move, which critics said was illegal, deepened a two-week-old constitutional crisis over who is the legitimate prime minister of the island nation.",The New York Times,Sri Lanka President Dissolves Parliament Amid Power Struggle,2018-11-09,Foreign,World,News,779,['Sri Lanka'],"['Politics and Government', 'Legislatures and Parliaments']"
5a789ac510f40f00018bf987,https://www.nytimes.com/2018/02/05/world/asia/india-kasganj-hindu-muslim.html,"Rahul Upadhyay, 24, took to social media to declare, “I have not even received a scratch.”",The New York Times,"After Religious Clash in India, Rumors Create a False ‘Martyr’",2018-02-05,Foreign,World,News,1040,"['India', 'Uttar Pradesh State (India)']","['Politics and Government', 'Hinduism', 'Muslims and Islam']"
5b7711ae068401528a2d48a1,https://www.nytimes.com/video/world/asia/100000006059975/kerala-flood-india.html,"Heavy rains have caused some of the region’s worst flooding in nearly a century, killing more than 300 people and displacing thousands.",The New York Times,"‘I Would Have Died There’: Floods in Kerala, India, Kill Hundreds",2018-08-17,World / Asia Pacific,World,Video,0,"['Kerala (India)', 'India']","['Floods', 'Deaths (Fatalities)', 'Refugees and Displaced Persons', 'Evacuations and Evacuees', 'Rescues']"
5a6b0a3710f40f00018bddde,https://www.nytimes.com/2018/01/26/well/family/building-a-baby-sleep-machine-in-india.html,We rigged up a hook in our bedroom where we could hang the magical DIY baby swing. Our baby would finally sleep like a baby.,The New York Times,Building a Baby Sleep Machine in India,2018-01-26,Well,Well,News,1025,[],"['Sleep', 'Babies and Infants', 'Beds and Bedding', 'Do It Yourself']"
5a84901410f40f00018c104d,https://www.nytimes.com/2018/02/14/world/asia/maldives-china-india.html,"Opposition leaders want India to intervene against the nation’s president, who declared a state of emergency this month, and who is seen as an ally of China.",The New York Times,Maldives Crisis Could Stir Trouble Between China and India,2018-02-14,Foreign,World,News,1189,"['Maldives', 'China', 'India']","['Politics and Government', 'International Trade and World Market', 'International Relations']"
5b90222f068401528a2d77e7,https://www.nytimes.com/select/podcast/2006/03/07/opinion/08friedman-pod.html,I am all for finding a creative way to bring India into the world's nuclear family. But we can't do it in a way that could foster a nuclear arms race in South Asia.,The New York Times,NYT: Letting India in the Club?,2018-08-28,,Opinion,,0,[],[]
5becd3283a125f5075bfa552,https://www.nytimes.com/2018/11/14/world/asia/t-series-youtube-india.html,"In 2016, hundreds of millions of people in India got internet access. They helped make T-Series the most watched YouTube channel in the world.",The New York Times,How a Bollywood Music Label Conquered YouTube,2018-11-15,Express,World,News,957,['India'],"['Pop and Rock Music', 'Video Recordings, Downloads and Streaming', 'Computers and the Internet']"
5a951e4510f40f00018c33b4,https://www.nytimes.com/2018/02/27/lens/celebrating-indian-photographers-at-houston-fotofest-international.html,"This year’s FotoFest International, the first and longest-running worldwide photography biennial, focuses on work by artists of Indian origin.",The New York Times,Indians Celebrating India at Houston FotoFest,2018-02-27,Photo,Lens,News,686,['Houston (Tex)'],"['Art', 'Photography']"
5a64f02710f40f00018bd1cd,https://www.nytimes.com/2018/01/21/opinion/india-aadhaar-biometric-id.html,An ambitious biometric ID project was supposed to bolster welfare and check corruption. It has only created new problems.,International New York Times,Why India’s Big Fix Is a Big Flub,2018-01-21,OpEd,Opinion,Op-Ed,1070,"['India', 'Jharkhand (India)', 'Rajasthan (India)']","['Politics and Government', 'Identification Devices', 'Biometrics']"
5a53da457c459f29e79b2e2c,https://www.nytimes.com/2018/01/08/world/asia/india-gay-sex-ban.html,The court ordered a review of a colonial-era law reinstated in 2013 that criminalizes sex between men. Gay-rights advocates were elated but cautious.,The New York Times,India’s Supreme Court Orders Review of Gay Sex Ban,2018-01-08,Foreign,World,News,619,['India'],"['Homosexuality and Bisexuality', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships']"
5b03cbd5068401528a2af06a,https://www.nytimes.com/2018/05/22/world/asia/india-wild-dogs.html,"Villagers whose children have been killed by wild dogs blame Hindu-right politicians for closing slaughterhouses, which they say has deprived dogs of food and made them violent.",The New York Times,Killer Dogs Take 14 Lives. Did Closing Slaughterhouses Play a Role?,2018-05-22,Foreign,World,News,1199,"['India', 'Uttar Pradesh State (India)']","['Dogs', 'Hinduism', 'Slaughterhouses']"
5aacfa77068401528a29772e,https://www.nytimes.com/2018/03/17/world/asia/india-hitler-childrens-book.html,A publisher came under fire for featuring the dictator as one of 11 world figures said to have “devoted their lives for the betterment of their country and people.”,The New York Times,Indian Children’s Book Lists Hitler as Leader ‘Who Will Inspire You’,2018-03-17,Foreign,World,News,578,['India'],['Book Trade and Publishing']
5bfc877d3a125f5075bfc219,https://www.nytimes.com/2018/11/26/obituaries/meena-alexander-dead.html,"Born in India and later a resident of Africa, Europe and the United States, she explored themes of feminism, post-colonialism and the search for identity.",The New York Times,"Meena Alexander, Poet Who Wrote of Dislocation, Dies at 67",2018-11-26,Obits,Obituaries,Obituary (Obit),914,['India'],"['Poetry and Poets', 'Books and Literature', 'Deaths (Obituaries)']"
5acd0771068401528a2a66cc,https://www.nytimes.com/2018/04/10/world/asia/india-supreme-court-marriage.html,"The ruling, seen as a blow to the governing Bharatiya Janata Party, effectively ended a father’s quest to nullify his daughter’s marriage to a Muslim man.",The New York Times,"Couple Can Reunite in ‘Love Jihad’ Case, India’s Supreme Court Rules",2018-04-10,Foreign,World,News,733,"['India', 'Kerala (India)']","['Politics and Government', 'Hinduism', 'Marriages', 'Muslims and Islam']"
5bc0680f068401528a2dfcca,https://www.nytimes.com/2018/10/12/travel/masala-y-maiz-restaurant-mexico-city-review.html,Masala y Maiz combines the flavors of Mexico and India. ,The New York Times,"In Mexico City, a Restaurant Draws Locally and From 10,000 Miles Away",2018-10-12,Travel,Travel,News,631,['Mexico City (Mexico)'],"['Restaurants', 'Travel and Vacations']"
5c050cb63a125f5075bfd31f,https://www.nytimes.com/2018/12/03/opinion/twitter-india-caste-trolls.html,"Dalits and other Indian gender, religious, tribal and ethnic minorities are regularly harassed on Twitter by right-wing troll armies. ",The New York Times,Twitter’s Caste Problem,2018-12-03,OpEd,Opinion,Op-Ed,1084,"['New Delhi (India)', 'India']","['Caste Systems', 'Cyberharassment', 'Social Media', 'Minorities', 'Freedom of Speech and Expression']"
5a936b9810f40f00018c2fbb,https://www.nytimes.com/2018/02/25/obituaries/sridevi-dead.html,"Sridevi, a veteran of some 300 films in five languages, was one of the only Bollywood actresses to headline box-office hits without a man beside her in a leading role.",The New York Times,"Sridevi Kapoor, Bollywood’s First Female Superstar, Dies at 54",2018-02-26,Obits,Obituaries,Obituary (Obit),498,['India'],"['Actors and Actresses', 'Deaths (Obituaries)']"
5bf9bbc53a125f5075bfbda9,https://www.nytimes.com/2018/11/24/world/asia/north-sentinel-island-missionary-killed.html,John Allen Chau’s corpse has not been found. Those who have stepped ashore North Sentinel Island have been shot with bows and arrows.,The New York Times,Retrieving Body of Missionary Killed on Remote Indian Island Is a Struggle,2018-11-24,Foreign,World,News,1031,"['North Sentinel Island (India)', 'Andaman Islands']","['Missionaries', 'Christians and Christianity', 'Indigenous People', 'Murders, Attempted Murders and Homicides']"
5a782b3110f40f00018bf867,https://www.nytimes.com/2018/02/05/books/review/elizabeth-flock-the-heart-is-a-shifting-sea.html,Elizabeth Flock’s “The Heart Is a Shifting Sea” provides a close-up look at three couples in Mumbai.,The New York Times,Marriage Can Take Many Forms in India,2018-02-05,BookReview,Books,Review,786,"['Mumbai (India)', 'India']","['Books and Literature', 'Marriages']"
5becae503a125f5075bfa50f,https://www.nytimes.com/2018/11/14/obituaries/pandita-ramabai-overlooked.html,Ramabai traveled around India in the 19th century to give lectures on women’s emancipation and established one of the country’s first women’s shelters and schools.,The New York Times,"Overlooked No More: Pandita Ramabai, Indian Scholar, Feminist and Educator",2018-11-14,Obits,Obituaries,Obituary (Obit),1230,['India'],"['Women and Girls', 'Caste Systems', ""Women's Rights"", 'Biographical Information']"
5afb3f50068401528a2ae48f,https://www.nytimes.com/2018/05/15/world/asia/overpass-collapse-india.html,The overpass was under construction and plunged down onto a busy road. Officials called for an immediate investigation.,The New York Times,"Overpass in India Collapses, Leaving at Least 18 People Dead",2018-05-15,Foreign,World,News,185,['Varanasi (India)'],"['Accidents and Safety', 'Bridges and Tunnels', 'Deaths (Fatalities)']"
5a86abd310f40f00018c15f3,https://www.nytimes.com/2018/02/16/travel/yoga-retreat-india.html,"Guests have many reasons for spending a week of yoga and meditation in Gokarna, but reflection and rejuvenation are priorities.",The New York Times,"At a Yoga Retreat in India: Beach Walks, Body Treatments and Healing",2018-02-16,Travel,Travel,News,2395,['India'],"['Yoga', 'Travel and Vacations']"
5bc4bee7068401528a2e03e2,https://www.nytimes.com/2018/10/15/technology/infosys-trump-visas-american-workers.html,"Doing significantly more work in the United States, as the company is being pressured to do, would require an overhaul of its business model and corporate culture.",The New York Times,Infosys Built Its Global Machine With Indian Workers. Can It Adjust to Trump’s ‘Hire American’?,2018-10-15,Business,Technology,News,1418,['India'],"['Foreign Workers', 'Outsourcing', 'Visas', 'Hiring and Promotion', 'Immigration and Emigration']"
5aca3bb2068401528a2a4e05,https://www.nytimes.com/2018/04/08/world/asia/india-actress-topless-metoo.html,"Sri Reddy, 28, took off her shirt outside a film commission in Hyderabad to draw attention to her accusations of sexual harassment by movie producers.",The New York Times,Indian Actress Stages a Topless #MeToo Protest,2018-04-08,Foreign,World,News,680,['India'],"['Movies', '#MeToo Movement', 'Sexual Harassment', 'Actors and Actresses', 'Nudism and Nudity', 'Women and Girls']"
5ac1acf2068401528a2a0974,https://www.nytimes.com/2018/04/02/style/fragrance-bombay-perfumery-mumbai.html,Familiar scents like chai and black pepper are the basis of Bombay Perfumery’s eight eau de parfums.,International New York Times,"In India, Perfumes That Smell ‘Like Home’",2018-04-02,SpecialSections,Style,News,1241,"['Mumbai (India)', 'Grasse (France)']",['Perfumes and Fragrances']
5a68afb110f40f00018bd78b,https://www.nytimes.com/2018/01/24/world/asia/india-hindu-muslim-padmavati-movie.html,Women threatened suicide. A politician offered a reward for beheading the director. The police were out in force for Thursday’s release of “Padmaavat.”,The New York Times,India Braces for Opening of Film That Has Hindu Extremists Enraged,2018-01-24,Foreign,World,News,720,['India'],"['Movies', 'Hinduism', 'Muslims and Islam', 'Demonstrations, Protests and Riots']"
5a638f4810f40f00018bd0ac,https://www.nytimes.com/2018/01/20/world/asia/padmaavat-india-rajput.html,"Hindu extremists smashed up the film set, pulled the director’s hair and threatened to behead the lead actress. “Padmaavat,” the most potentially explosive Indian film in years, opens Thursday.",The New York Times,"Recipe for Ruckus in India: A Queen’s Honor, a New Film and Politics",2018-01-20,Foreign,World,News,875,['India'],"['Movies', 'Hinduism']"
5bf85f873a125f5075bfbc21,https://www.nytimes.com/2018/11/23/world/asia/andaman-missionary-john-chau.html,John Allen Chau’s letter to his parents from the Andamans lays out a disturbing account of his final days trying to spread Christianity.,The New York Times,A Man’s Last Letter Before Being Killed on a Forbidden Island,2018-11-23,Foreign,World,News,1282,"['Andaman Islands', 'North Sentinel Island (India)']","['Christians and Christianity', 'Missionaries', 'Murders, Attempted Murders and Homicides', 'Indigenous People']"
5adf68c4068401528a2aa6a6,https://www.nytimes.com/2018/04/24/world/asia/india-child-rape.html,"Protests of outrage over the crime have erupted across India. But in the village where she was killed, people have lined up behind the accused men.",The New York Times,"Where 8-Year-Old Was Raped and Killed, Hindus Rally Around Suspects",2018-04-24,Foreign,World,News,1829,"['Kashmir and Jammu (India)', 'India', 'Rasana (India)']","['Hate Crimes', 'Nomadic People', 'Sex Crimes', 'Hinduism', 'Muslims and Islam', 'Child Abuse and Neglect', 'Women and Girls']"
5bb7362a068401528a2dea19,https://www.nytimes.com/2018/10/05/opinion/india-supreme-court-biometrics.html,"The country’s highest court has curtailed the uses of the national identification program, but fears about the misuse of information collected from a billion people remain.",The New York Times,The Indian Government’s Astonishing Hunger for Citizen Data,2018-10-05,OpEd,Opinion,Op-Ed,1143,['India'],"['Identification Devices', 'Data-Mining and Database Marketing', 'Privacy', 'Income Tax', 'Biometrics', 'Frauds and Swindling']"
5bdadcc3068401528a2e33c6,https://www.nytimes.com/2018/11/01/movies/the-price-of-free-review-documentary.html,"Kailash Satyarthi, who shared the Nobel Peace Prize in 2014, does inspiring work. But this subject makes for a routine awareness documentary.",The New York Times,"Review: In ‘The Price of Free,’ Saving Children Who Are Factory Slaves",2018-11-01,Weekend,Movies,Review,254,['India'],"['Documentary Films and Programs', 'Child Labor']"
5bbbb7e6068401528a2df1a6,https://www.nytimes.com/2018/10/08/world/asia/india-tiger-cologne-obsession.html,The Indian authorities have been outwitted by a crafty tigress that has killed more than a dozen people. So they are deploying a new weapon: cologne.,The New York Times,How to Attract a Killer Tigress? Try a Man’s Cologne,2018-10-08,Foreign,World,News,1125,['India'],"['Tigers', 'Perfumes and Fragrances', 'Hunting and Trapping', 'Deaths (Fatalities)', 'Animals', 'your-feed-animals']"
